Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
U133A__ALDH3B2	6.5658	8.7068	6.0898	9.5624	8.1606	5.2722	7.965	6.0893	7.5457	8.0414	6.9725	4.847	7.2269	5.3528	10.1542	6.3245	4.9788	4.7615	5.3712	6.066	6.2633	10.8627	5.4095	7.7902	4.5362	10.3719	7.7701	8.9937	7.1355	4.5919	5.4648	4.9338	7.1044	9.7612	8.5803	7.4248	8.7639	9.0773	8.4681
U133A__HLA-C	9.5023	8.7854	8.8479	10.5686	11.6679	10.3256	10.1351	11.0708	12.5864	10.813	11.4648	11.0759	11.8655	10.9118	8.252	11.0232	11.783	12.3098	9.4587	7.7843	9.2536	10.7895	12.1352	10.024	8.9901	11.4528	11.0879	10.2412	7.1053	10.2763	9.6461	9.7808	10.8914	12.488	10.2614	10.7571	11.1958	9.1612	9.2981
U133A__ID1	7.5488	8.458	7.3176	9.202	5.6677	8.8821	8.9097	9.9643	9.5179	4.83	7.5484	9.8832	11.5212	8.5198	11.6982	9.9092	12.1237	9.877	8.8602	8.3347	9.1138	9.3942	9.3329	8.6759	9.2361	9.5439	9.8859	9.7659	7.7427	9.1492	8.3101	10.132	8.381	9.4306	10.2033	9.0256	5.3317	9.1427	8.2074
U133A__C1orf115	7.2949	6.9475	4.7813	5.8685	6.449	5.1898	6.9003	6.3547	7.1337	5.0147	6.5582	6.3223	6.1112	4.7567	7.3154	6.2642	6.4033	5.1145	5.007	5.4686	5.3279	5.574	4.9872	7.0146	4.8072	7.4573	8.5627	7.4798	6.4155	4.7245	5.8825	5.5547	5.9571	8.6383	9.0861	6.4767	6.1671	9.6618	6.7793
U133A__RPS11	8.733	5.8508	7.0788	7.4744	7.2067	7.6569	6.6613	7.6723	6.1	7.294	7.0191	5.7544	6.6921	7.6675	6.7869	6.3032	7.2814	5.7429	8.4126	9.6242	7.3204	7.1407	7.695	7.8463	8.7658	7.2222	7.9554	7.207	10.1389	6.8246	6.6546	6.9884	7.0745	6.1506	6.37	6.8314	5.6956	7.144	5.9172
U133A__METTL7A	6.9451	7.266	6.3437	7.5847	8.1422	4.3841	6.851	7.3172	6.7391	8.7913	6.6125	5.1798	8.321	4.1851	7.5515	8.8087	6.7329	6.9387	4.9186	4.7595	5.9162	8.1643	6.6631	7.4639	4.2725	9.2273	7.6442	7.6979	8.0295	4.2081	4.95	5.9051	4.6698	9.855	7.7331	8.8341	6.5752	7.8531	6.9736
U133A__SORL1	5.7086	8.3488	6.9424	6.2947	7.7962	3.6815	5.7057	7.3847	5.8328	7.1687	4.6981	6.6514	5.1493	4.9174	7.6933	5.6486	4.043	5.3373	4.3902	5.4828	4.6985	6.2511	4.3243	7.3687	3.9044	7.8562	7.1221	6.9027	7.7997	4.4591	4.9864	4.7273	7.0604	8.2421	7.5793	7.4088	8.5574	6.4981	5.8997
U133A__UBE2L6	7.0686	6.0578	7.2897	6.009	9.2064	6.4877	7.7691	6.5728	9.9793	8.4731	7.8909	9.2682	9.8403	7.5473	5.2854	5.8958	8.4849	9.1647	7.392	6.342	6.1751	9.54	8.7362	6.4095	6.0392	6.8248	7.4593	6.5761	5.9433	6.3902	7.134	7.3836	7.5516	9.2236	8.1028	7.7105	8.2647	5.9847	5.3484
U133A__C10orf116	9.1902	8.2899	5.318	9.178	8.9706	4.472	9.695	10.0032	4.7791	9.3951	5.1718	8.9521	4.3801	5.2636	9.8931	6.1048	6.8811	4.7923	4.7919	6.3825	5.6946	10.1961	4.8802	11.1909	5.2037	11.2659	10.0249	6.4343	9.0689	5.2127	7.5886	5.4465	4.9414	8.3863	10.4616	9.125	9.852	9.5303	10.8611
U133A__CYR61	7.9058	8.1337	8.7486	7.2872	6.0591	9.9464	5.4504	7.7791	4.4815	7.6012	8.4784	6.7943	8.0849	8.6439	7.6799	9.575	10.4785	5.9019	10.6077	5.8235	5.4758	5.6887	7.6585	7.316	11.0284	6.8624	7.1407	6.9966	8.7828	10.4135	8.5484	9.6697	6.1964	9.4093	7.826	8.5165	6.9877	5.8984	5.861
U133A__SYDE1	6.8379	7.2472	6.8609	7.0885	6.6727	8.0843	6.5162	7.3569	6.8825	6.6175	6.6774	6.5162	6.9342	6.5962	6.8248	6.8539	7.4273	8.6698	7.7618	7.0502	6.8468	6.2236	7.6436	6.8661	8.3824	6.3775	6.5334	6.6439	7.3526	7.8582	7.1119	8.1386	6.6154	6.164	6.431	6.8578	7.313	7.1023	6.6196
U133A__DNM1	5.6161	5.646	5.4321	5.8578	5.8727	6.6942	5.6352	6.4943	8.8086	5.9955	6.2088	7.913	6.0178	5.36	6.3878	5.7923	8.6169	8.4682	5.7741	5.5244	7.1578	6.3168	7.6517	5.6249	5.6326	6.4587	6.9409	5.6904	5.7951	5.5233	6.324	5.5619	5.3328	5.261	5.5189	5.5842	5.462	5.8005	8.0049
U133A__SEMA3C	5.5063	7.8535	6.2973	7.2138	8.9072	7.9184	8.3292	8.5165	6.515	6.9541	4.8101	6.5634	5.7918	5.1109	6.6837	6.0845	8.9521	5.6476	7.3771	8.3973	8.6625	6.3229	7.9666	8.2876	5.6302	7.8415	8.0204	6.4005	5.7378	6.6405	3.8054	6.3761	8.6192	8.9705	5.6067	8.6439	7.6228	5.8646	8.8128
U133A__DEGS1	6.8249	6.0243	7.0363	6.6615	6.8731	6.713	6.61	5.8782	5.2917	6.7579	7.0455	6.6837	6.4182	7.6759	6.2588	6.8383	7.5211	6.5886	6.7486	8.3607	6.5126	5.6159	8.0834	7.77	7.2396	5.7017	7.1705	7.9357	7.0837	6.7336	8.0758	7.3776	5.5452	5.4043	6.8749	6.2224	6.518	8.4512	6.7358
U133A__CKB	5.3442	7.7875	5.6154	5.4548	7.2727	7.2986	7.9556	7.8831	5.951	7.7218	5.4318	7.4084	6.4976	6.0638	6.8017	5.8878	6.9659	6.6128	5.5701	5.7784	6.5721	8.3052	7.7159	5.8863	5.9212	7.0171	6.8611	9.5775	7.0333	9.5311	5.9426	5.512	8.4104	7.5521	5.1422	6.9092	7.7166	9.1697	9.3753
U133A__KIAA0040	7.4994	6.4763	6.2241	6.3177	8.4261	5.5327	7.1961	6.3227	5.7125	7.9873	6.0097	7.8512	6.4646	6.2896	6.4563	6.0658	5.6974	6.5026	5.7298	5.6006	5.9483	7.6846	5.955	6.4962	5.278	6.0962	7.1032	6.9009	7.0973	5.2923	5.7746	5.1966	6.184	6.4999	8.7619	6.5898	6.2826	7.188	6.3955
U133A__HIST1H2BK	7.8626	9.2518	9.6636	9.211	10.265	7.7061	10.2513	7.6802	8.4455	9.6962	8.8744	9.1657	10.3357	8.5626	11.4476	8.3287	10.8107	9.2549	7.4624	9.4798	10.0636	8.8671	9.2992	9.3189	8.3553	10.3908	10.9972	9.5832	8.6993	9.5496	8.6964	7.2105	9.793	10.1358	9.1875	10.0889	8.8459	9.1856	8.8304
U133A__NRAS	5.5548	6.1408	7.7102	6.0264	5.2946	7.6303	6.9143	5.5279	5.2327	6.1487	4.6216	7.2599	7.2058	6.6215	4.2955	7.6456	7.144	6.1282	7.0791	8.2575	8.4564	5.858	6.3052	4.9996	7.7325	5.1749	5.0033	5.4207	5.5992	7.5259	7.0119	7.2775	4.3038	4.2994	5.9637	5.7282	4.6213	4.1235	4.3905
U133A__TTC39A	6.7363	7.9537	4.4192	6.888	8.6528	3.8361	6.2428	4.6311	5.2211	9.349	4.463	4.6581	5.3975	4.1091	6.965	5.4051	4.311	6.2015	3.7661	4.5869	7.2805	6.8676	3.4222	5.9355	4.2968	7.8908	7.3398	7.8998	7.1437	4.1734	3.6019	4.3341	7.0522	7.0384	6.696	7.1654	8.5979	6.5769	7.4901
U133A__PDLIM2	6.1838	6.4469	6.5686	5.0195	5.6124	8.445	5.1054	6.7985	7.5575	4.7108	6.3607	5.2325	5.6691	6.1512	6.3079	7.0536	6.8265	6.1954	8.6963	6.1059	5.2037	5.8817	6.625	6.3894	6.7859	4.9201	6.5696	4.5589	7.137	7.7536	6.8021	7.2215	5.3168	5.6906	4.947	5.8226	6.1853	6.1648	6.9082
U133A__AXL	4.5848	4.3447	4.36	4.6163	4.3957	9.7332	4.3709	7.011	4.3959	4.4975	4.5981	4.2906	4.9826	5.1863	4.2474	5.2312	9.2723	4.1729	10.475	4.5906	4.4261	4.7784	8.3136	5.0443	10.3645	4.1508	4.614	4.2537	4.0831	9.5546	7.5369	9.6852	4.2137	3.971	4.2126	4.5153	4.3396	4.2859	4.2316
U133A__SIDT2	5.8856	8.986	6.2933	7.3246	8.4842	6.6145	6.7782	5.727	7.0085	7.2121	6.4307	6.7302	6.8686	5.6188	8.9948	6.3065	6.9148	6.7901	5.7854	7.1027	6.6763	6.7265	7.3668	6.6904	6.4539	7.618	6.7863	7.0954	7.2985	7.8062	5.4073	6.5306	8.0395	7.2792	6.6182	7.7683	8.1148	7.4488	7.262
U133A__AHNAK	5.281	5.7218	6.4729	5.9388	5.7781	5.2206	5.2713	6.1827	6.0559	6.224	5.2952	5.0968	6.7373	7.6819	6.8806	5.6812	5.9843	7.446	5.8018	5.7293	4.9851	8.2307	5.331	5.487	5.0914	7.506	6.7486	6.7658	6.1605	5.0432	4.7147	5.4686	5.7549	8.1404	7.3006	5.636	5.4948	6.6421	7.5269
U133A__C6orf211	4.7061	5.7621	5.6679	7.0185	8.9986	4.6285	6.9624	4.5967	4.1924	8.487	5.0896	6.0769	4.6395	5.7836	6.7831	4.2786	4.0272	5.9741	4.6184	6.7797	7.9113	8.0697	4.908	6.42	5.865	8.5915	6.0873	5.0652	5.1504	4.4327	4.8395	5.1406	4.7754	6.2025	7.0532	6.7713	6.982	4.5541	9.4202
U133A__BHLHE40	4.8137	9.0104	7.5841	7.9928	10.568	7.966	8.0251	9.1001	8.8729	7.9228	7.9559	6.8667	9.1255	7.9007	9.1491	9.1102	9.058	9.8461	6.9324	6.5935	7.2855	9.8204	8.4766	7.7957	6.2979	6.4938	6.725	9.0946	7.9858	6.6069	8.2761	6.3476	9.8552	9.0027	5.9998	9.1508	10.0326	7.6047	7.3721
U133A__HLA-B	8.2861	6.5287	6.9258	8.4347	9.7896	8.1642	8.915	9.9839	12.112	8.8869	10.6615	9.8035	11.5088	10.0633	6.3218	9.5062	10.8249	12.3107	8.5989	6.9006	8.3908	9.4948	11.9091	8.045	8.1669	9.2382	9.8055	7.5816	6.226	9.7036	8.7843	9.7905	9.8309	11.646	8.6981	10.2594	9.7333	7.8149	7.1263
U133A__KIF14	6.6803	6.4582	6.7575	5.5932	5.6142	7.1136	4.9453	5.6646	8.1398	5.3265	6.9909	7.2605	6.414	5.3583	5.431	6.481	6.2668	7.5613	5.9016	5.7401	6.9772	5.3392	6.6024	5.8901	7.6284	5.4955	6.6597	5.9754	6.0151	5.7495	5.9024	6.1868	4.6193	5.8014	5.3477	5.6868	5.8779	6.7918	7.0268
U133A__ANK3	6.4478	7.308	5.8183	7.5215	7.0276	2.7342	6.8733	7.1104	5.6934	7.8747	7.0227	5.117	6.4182	4.6788	7.3358	6.7191	6.6335	6.6594	2.6483	5.8109	6.8444	5.6613	3.2294	6.2805	3.5943	7.386	7.623	5.2949	7.0939	2.7388	3.1715	5.8833	9.1143	7.5673	5.702	6.1148	6.4416	6.837	6.6091
U133A__FADS2	5.0818	5.4816	5.1322	9.6465	5.6504	8.0394	6.7684	6.6788	9.8575	5.5179	6.906	6.5907	5.6059	5.1901	5.744	5.9413	6.749	8.3327	5.5382	5.4518	6.5012	8.1996	5.9069	7.7532	6.8656	6.9474	8.2342	5.3166	5.3886	6.9133	8.1528	4.4817	6.0448	10.0084	7.0889	5.6521	6.3014	5.7343	8.0881
U133A__MEGF9	6.1887	5.2454	5.728	7.1921	7.8359	5.352	6.5592	5.4416	7.4246	8.1128	5.4149	5.8697	5.8965	5.6407	5.7681	5.6285	6.0475	6.4887	5.5942	7.7911	6.5321	7.1962	5.0869	7.0854	5.5495	9.258	7.1866	6.6597	5.7238	5.1876	5.0277	5.331	6.8868	6.9558	6.8659	6.6887	6.5666	6.1345	6.9286
U133A__GCLC	5.843	7.7352	8.5104	7.0728	7.3417	4.4612	8.2977	6.4867	6.2695	7.3886	7.0978	10.3234	7.6686	8.2588	7.4149	7.2031	7.159	7.8009	7.0854	7.2652	7.0561	7.2205	6.7749	5.4782	7.1358	7.9446	7.7615	7.1739	6.5993	7.1532	7.3949	6.4673	5.7956	10.6962	8.8522	7.1964	6.587	5.5308	6.9443
U133A__TOP2A	8.3218	7.635	7.5818	6.7714	7.6466	7.4354	8.2835	7.4427	7.6015	6.105	7.0173	6.9158	7.6242	7.2079	7.0333	7.8213	8.1878	6.9581	8.3969	7.9242	6.9241	9.1534	8.2413	6.8402	9.352	6.7271	7.4424	6.3468	9.4954	7.4665	7.6737	8.2323	5.1247	5.1761	6.7477	8.6761	8.3956	8.563	6.896
U133A__RCAN1	9.5061	7.1303	7.6573	5.82	5.6035	7.7765	5.7191	7.9377	6.1191	5.2347	8.8541	4.8444	6.9518	5.967	6.6797	7.3532	6.7074	8.7816	5.7036	5.7352	4.0112	4.6964	6.4032	8.3341	6.0613	5.947	7.4427	5.2858	6.2714	7.7167	5.6586	6.4412	5.1797	8.8791	7.3375	7.707	9.0319	6.8817	5.7304
U133A__PLA2G16	7.1982	8.495	6.5464	8.0667	6.7911	5.2454	6.3602	6.5026	6.8197	7.8318	5.449	8.3152	7.9048	6.0987	8.3904	5.2744	7.1345	7.8377	6.4017	6.4259	7.1985	9.0873	8.8867	7.7284	8.576	5.7546	9.345	5.7119	8.4557	5.8096	8.2032	7.7789	6.2083	6.7106	9.2644	9.5939	8.748	5.3636	5.4294
U133A__ACTL8	7.2689	6.6188	6.8011	6.9101	6.7162	6.7304	6.789	6.7821	6.4917	7.0359	9.48	6.4103	6.6844	6.801	6.7823	6.5964	6.6881	6.9857	6.7492	7.0368	6.9253	6.7076	6.7121	7.0124	6.5698	6.7753	6.6986	6.6741	6.9823	6.8612	6.8399	6.7522	6.656	6.0329	6.6576	6.9007	6.3788	6.9607	6.7018
U133A__DENND1B	6.3564	7.0433	6.0849	6.7197	7.3619	5.4436	5.5455	6.0512	6.8209	6.9892	5.5922	7.1538	5.8176	6.1389	7.6322	6.0845	6.1378	8.7131	4.9544	5.3848	5.9119	5.8	5.6715	6.3586	6.0179	6.6521	6.3554	9.1288	6.1495	4.6695	5.3525	5.3775	7.1013	7.9586	6.5288	4.5367	7.9641	7.925	10.3512
U133A__SHANK2	7.3481	5.9045	4.943	7.6843	6.9359	3.9882	5.1612	5.641	5.3585	5.1934	4.0531	4.7244	4.8992	5.345	6.5754	4.4562	5.1162	6.8101	3.9503	5.2678	5.5006	7.2976	3.8321	6.9453	4.2847	7.5141	6.359	7.3884	5.3379	3.9945	3.8673	4.0287	6.3054	7.4714	6.2082	6.502	6.8877	6.5888	7.1964
U133A__PON2	6.9905	8.545	6.3746	6.9593	7.6992	6.8894	7.5751	7.1908	6.3066	7.1999	8.0402	6.9952	6.2384	7.0837	7.9459	7.2793	7.6566	7.9654	7.5685	6.838	6.2501	8.0083	8.0485	6.7746	6.4667	7.1855	7.0361	6.9661	8.2261	7.6251	7.2494	8.6669	7.4132	9.4905	10.4159	6.8371	7.2709	8.3466	7.3836
U133A__TRIL	6.45	7.691	4.9883	5.7803	8.2706	4.3206	6.0987	4.8923	6.7164	6.9271	4.5574	4.0993	4.5377	4.618	7.1386	4.4006	4.3815	5.8478	4.3545	4.9991	5.0011	7.308	4.4089	5.3409	4.5657	5.6758	4.9838	5.7791	7.6403	4.4034	4.3459	4.6801	7.0693	7.903	5.9149	7.3008	6.3524	6.3898	4.6888
U133A__LOXL2	4.6838	4.8373	7.2684	5.2765	4.931	11.2532	5.0339	5.1123	8.9399	4.9087	6.8644	4.7623	5.0723	7.4659	4.8991	7.0953	7.9161	6.9804	9.527	6.8229	5.5615	5.0457	9.013	4.8066	8.2858	5.1224	5.0076	5.0073	5.2823	8.7674	8.8033	7.5966	5.225	6.1602	5.0957	4.983	7.7962	5.0515	4.9497
U133A__SPARC	3.7712	3.66	3.5138	3.5735	3.4648	10.4223	3.5195	4.282	3.8571	3.5912	8.829	3.6301	5.2953	3.922	3.632	9.6467	9.8987	3.695	11.0811	3.9276	3.715	4.7207	11.7943	4.1587	5.5428	3.6311	10.9894	3.6342	4.0483	8.1684	3.7031	9.5455	3.8431	3.6479	3.7304	3.9174	3.54	3.7679	3.658
U133A__EFHD1	9.5837	9.9173	6.1706	9.7862	10.4842	6.3996	10.6224	8.6955	9.7906	10.8012	8.6042	5.8168	7.3487	6.7717	10.3268	8.7539	6.6386	5.7835	6.4648	6.0895	7.4306	9.3281	6.4413	9.8417	6.5019	8.6508	9.4486	9.002	9.7556	6.3446	5.8119	6.6156	9.3171	10.3552	9.4809	9.9842	9.4813	9.006	8.7483
U133A__PYGL	6.1764	6.1307	4.7939	4.9125	8.0597	7.5817	4.3046	7.4084	4.163	8.6838	7.7568	7.3237	4.9142	7.3781	4.8757	7.8709	7.0616	6.0458	5.7669	6.1285	5.7923	5.2368	6.3293	4.9706	7.8474	4.3501	4.681	4.8473	5.8791	7.3971	8.3703	4.7817	4.7269	4.6629	4.499	5.5812	7.9852	4.661	4.5797
U133A__PMP22	5.2565	4.7053	5.1463	5.1319	5.4801	8.5525	5.7927	10.0992	5.4421	5.429	9.3067	5.4072	5.1737	5.345	5.9816	6.3296	6.8562	5.0425	8.2183	6.5357	9.0143	7.1606	8.7543	9.7452	8.7851	6.3452	8.5414	4.8371	5.3986	8.7837	6.0432	7.9716	4.706	4.6818	5.7261	4.7756	6.5781	5.5308	5.6785
U133A__GSN	9.2268	8.1061	8.1573	10.15	8.785	7.3084	8.6184	10.9304	10.6582	9.1008	8.4068	6.8738	9.206	8.4359	8.3216	10.0933	8.9772	9.9856	6.6957	6.9336	8.5384	9.311	5.7017	8.1205	6.2354	10.0492	9.4899	6.2992	7.8979	9.4176	8.1646	6.513	9.9793	9.7309	8.8637	10.1924	8.7947	7.6626	8.7535
U133A__NQO1	9.0155	8.3288	11.5842	8.3661	9.2423	9.9761	8.6179	9.1845	5.7607	9.5916	8.9917	8.9205	9.8127	9.3353	8.1832	8.4577	9.8392	8.2246	9.8275	10.157	8.9371	7.248	8.5633	10.5185	9.8231	10.2816	11.265	8.9245	7.6779	10.7929	7.7514	7.6389	8.7586	11.0555	10.7305	8.4283	8.0755	8.4671	8.0085
U133A__BCAS2	6.976	7.1565	9.033	6.483	7.4139	8.0901	7.4672	6.8205	6.4102	7.746	7.7915	7.7371	8.8231	7.59	6.9229	8.1268	8.5233	7.5586	7.7816	9.8199	9.9917	7.849	7.5805	6.1488	8.9237	6.9103	7.386	7.3388	7.0325	7.6049	7.6677	7.9908	6.7666	7.831	7.5694	7.1844	6.6756	6.4719	6.8578
U133A__CLDN3	7.7269	8.5775	5.1292	7.7776	9.2494	4.7725	8.7299	8.1731	6.2573	8.0305	4.4347	5.0398	6.8845	4.4998	3.9735	3.9722	6.2876	7.4706	4.6249	8.2015	10.1075	7.6582	4.2289	5.683	4.4656	7.8263	8.3076	7.829	7.6463	5.0252	5.2019	3.7519	9.1572	10.4226	6.5411	9.7858	10.169	5.8151	7.4535
