Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1395	HCC1419	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
EA_G__LIF	8.4753	5.5574	9.0906	4.1308	5.6326	7.9653	4.2594	7.0714	6.2875	5.4033	4.3282	4.7354	5.1654	5.7753	6.312	7.6076	5.0649	8.8301	8.1927	5.7529	7.6527	5.5646	5.0286	4.1323	4.527	6.9474	8.8432	4.5779	4.9192	4.8537	5.3688	5.5197	6.3948	4.6722	4.8785	6.0052	4.5813	4.5721	6.6062	4.9532	5.9404
EA_G__LARGE	7.5776	7.6411	6.3724	8.2811	8.8172	6.4327	9.2071	5.23	7.0295	7.4912	8.5957	8.6586	7.3338	5.688	5.8935	6.4137	9.0514	5.108	4.9343	7.5548	5.6162	8.0168	8.493	8.7988	6.9842	8.3543	5.0348	9.7924	7.8886	8.0502	7.5051	6.4651	5.3077	5.0334	7.6831	7.6621	6.5147	7.7088	8.4373	8.51	9.0378
EA_G__ATP2C2	7.3612	7.1301	6.3762	8.2179	7.788	5.3497	7.7028	5.9351	5.1224	5.0997	8.4417	7.4719	5.2602	7.0346	7.169	5.8961	8.3016	6.6985	4.6332	6.8254	4.8393	8.5253	8.1187	6.7656	4.7757	7.7212	5.1175	7.5495	8.7963	7.9613	7.5787	5.4452	6.4738	5.2595	8.2752	8.3637	6.7796	7.0768	7.274	7.6677	6.6969
EA_G__ZNF512	7.3129	6.7068	6.5863	5.5243	5.8936	8.1995	7.635	5.4786	7.3626	8.0255	6.0017	6.718	3.9479	8.0701	7.3707	3.597	4.7242	7.7137	6.9084	6.3021	7.5193	6.5412	6.2445	8.0595	4.3519	6.7414	8.0706	4.2979	7.1686	6.4379	6.7135	7.693	6.7716	7.5241	3.7381	5.8198	3.9734	6.6712	7.1651	3.7222	3.8395
EA_G__ZNF584	7.2638	7.2229	7.5904	7.17	7.5318	7.5234	8.223	7.558	7.9181	7.1892	7.2934	7.8765	6.7868	10.1631	7.7928	7.8227	7.1198	7.7432	7.4669	7.2983	7.8451	7.3141	7.6332	7.5738	6.8794	7.3734	8.1254	7.5538	7.5559	7.6517	7.4018	7.4411	7.2864	8.1679	7.2347	7.1702	7.2589	6.9203	7.4051	7.362	7.5289
EA_G__NUPR1	7.623	6.8844	7.3888	8.3409	5.8831	7.217	8.2699	6.308	6.205	7.7097	7.5236	6.4053	6.3374	5.9057	6.0186	6.5507	7.4957	6.1895	7.3003	8.2083	6.6856	7.4375	6.152	5.6338	5.9458	6.6051	5.727	7.9059	8.8506	8.5515	6.9661	8.2408	6.7378	5.8168	5.8454	9.4081	7.3405	8.6668	7.5702	8.0146	5.9202
EA_G__MB	5.5817	7.1763	6.3524	7.2958	5.4405	5.2965	6.4939	4.99	4.7298	4.5217	6.6331	5.3755	4.4841	4.3542	5.2556	5.9544	8.1329	5.7617	4.0266	5.7767	4.4095	5.9646	5.6589	5.4337	3.8807	7.0531	4.2898	7.3515	7.1651	5.9651	7.5111	4.3969	4.8076	3.9391	5.781	6.2852	6.3506	5.5164	6.4085	7.0086	6.8752
EA_G__PELI1	5.9647	6.6992	7.8396	5.8345	5.9866	5.4567	4.6227	8.9332	8.9104	7.3857	6.6035	8.0533	8.0148	7.0929	7.9337	7.2112	6.9788	7.5129	7.2449	8.2749	6.8893	6.478	5.1032	8.3341	8.8709	5.3363	7.2298	6.4351	6.7005	4.5744	6.6792	5.746	6.9879	5.8423	7.0353	6.5437	5.4903	6.1422	7.253	5.8788	5.7152
EA_G__CRIP1	8.4336	5.31	5.3267	9.7731	11.423	5.334	5.4641	5.3474	8.9387	4.8935	11.7544	5.561	8.2598	7.0206	5.2656	5.5827	5.8054	5.3255	5.4495	8.2606	5.0561	5.5382	5.4859	9.0144	5.3967	8.9139	4.9174	9.2424	6.8474	7.5698	5.9588	5.2163	8.9972	5.2167	5.7411	6.8932	5.2574	9.2766	9.2825	9.7626	10.5449
EA_G__WWTR1	8.5062	8.2368	8.9816	6.8254	6.4282	9.2967	6.3017	9.5252	6.9849	10.1663	7.4681	8.7618	8.6822	9.1395	10.0926	8.6425	9.9261	9.4158	10.9385	9.7446	9.7977	7.4116	7.6245	5.7242	8.8946	7.0799	9.0873	7.4909	7.9722	7.2931	7.9894	10.0168	8.4116	7.8581	5.6614	7.8051	9.2749	8.2689	8.4534	7.9319	6.0988
EA_G__IFITM2	5.3739	8.1147	8.6662	4.5415	6.3829	5.6913	9.7787	6.9494	6.8828	6.0732	7.5634	4.3513	5.6822	6.9007	5.7363	8.7488	8.5305	6.9633	6.0781	6.7589	8.3159	7.8884	7.9178	7.9177	7.2315	7.7071	8.1399	4.9329	7.5251	7.3216	8.6769	8.4727	9.0183	8.8473	4.1599	6.8976	3.989	8.3218	5.5089	6.9544	7.8599
EA_G__AR	6.9661	7.0617	5.1747	8.3549	6.7735	7.5162	9.0105	5.0413	7.5879	5.2557	8.4454	7.9054	5.3141	5.6306	5.044	7.7099	7.6659	5.4751	5.0709	5.6657	6.2381	7.3953	8.2357	6.7372	6.0964	7.7378	5.2134	8.7813	9.1804	9.5757	6.2873	7.595	5.6012	6.2466	9.2337	6.7197	5.6023	7.7766	6.883	9.3152	6.1824
EA_G__XPO7	8.5499	8.1521	9.1879	8.441	8.0038	9.1217	8.3196	8.2448	9.2044	8.3067	8.6677	8.1523	8.4557	7.6985	8.194	8.0059	8.5117	8.7745	8.3272	7.316	9.0734	8.2715	7.7554	10.9542	7.5707	8.2995	8.812	7.6431	7.8666	7.8212	8.0921	7.8502	8.291	8.4653	8.4306	7.0594	7.6009	8.1521	8.2975	8.6333	8.9366
EA_G__ZDBF2	6.4609	4.0093	7.191	4.3795	5.2227	4.1504	5.6366	7.521	6.6376	4.0996	3.6749	4.0049	7.2764	7.507	7.4754	5.2557	4.0831	6.3681	5.7993	4.5643	5.6345	5.0182	4.1935	6.764	7.8693	5.6254	6.6516	5.4922	4.0637	4.618	4.239	4.0801	7.2589	6.2425	6.5261	4.0978	7.2216	4.976	5.4728	5.4875	6.1062
EA_G__HIG2	7.7193	10.3182	7.6916	9.7982	8.3094	7.1806	8.8925	6.8114	9.2443	7.6533	8.9429	8.8777	8.7612	7.0476	7.034	6.886	9.728	7.6702	6.7164	7.1713	7.7054	9.4173	8.7386	7.9982	7.3557	9.539	7.2633	9.5566	8.4201	8.6189	9.6608	7.134	7.2611	7.6784	8.9239	8.0475	8.4674	9.1108	7.9012	8.5845	8.2687
EA_G__IL1RAP	6.0265	6.1281	5.6928	5.4285	5.2318	8.5605	4.6479	6.7741	4.9606	7.2732	3.5927	7.4711	5.7043	6.6493	8.9711	7.6073	4.5118	7.8827	6.5759	7.4222	7.2679	5.1662	5.7594	7.1111	7.1611	5.4991	5.5669	5.644	6.3766	5.4108	6.8384	5.0218	7.8395	7.5739	5.2868	5.9127	6.7854	6.5759	6.5869	5.6948	5.1088
EA_G__PRSS8	9.6655	9.4021	8.6396	9.1182	9.8896	5.839	8.563	7.0852	9.3449	5.6234	9.9989	8.7449	9.0331	7.2019	7.5485	8.8439	9.5767	7.8573	5.7101	9.9771	5.7054	9.0099	8.9593	8.5698	5.822	9.4326	5.9163	9.2733	8.5573	8.7847	9.0995	6.067	7.8782	5.7102	9.9436	9.4381	6.9483	8.2088	9.2864	8.4567	7.7295
EA_G__ALDH4A1	6.6137	7.563	7.3057	9.6464	7.5347	6.4231	8.4263	6.2446	7.1993	6.1997	8.3781	7.28	7.0017	6.8621	7.236	7.2316	8.1332	6.577	6.5174	8.276	6.5183	7.8706	7.9981	7.9767	6.5559	8.9964	6.44	8.6197	7.9773	10.1902	8.6634	6.6103	6.757	6.4059	8.2904	6.8675	7.3929	8.1326	7.6348	9.4543	7.8978
EA_G__PRODH	7.1166	8.5848	5.3758	9.6968	6.5807	5.2856	9.8394	7.3753	6.3146	5.293	9.9249	7.0011	5.3203	5.7339	6.3419	5.347	9.6035	5.5817	5.3378	5.6238	5.3479	6.1188	5.8214	6.8612	5.7096	10.3624	5.3603	10.5759	10.8014	10.6464	6.5433	5.7008	5.7056	5.2411	7.8362	10.5858	9.7075	7.7263	6.2829	10.3923	9.6963
EA_G__COBL	6.9315	7.3722	5.5295	7.4904	7.3429	4.9504	7.2341	7.084	5.6151	5.0062	7.6344	6.6659	6.0049	5.1724	6.0185	6.5425	6.9815	5.7516	4.7727	5.2075	4.9245	6.4901	6.7704	6.272	4.8492	6.4282	5.0952	8.0264	8.5046	6.01	6.9633	4.8804	6.3035	5.1492	7.1308	7.9556	6.8173	6.8655	7.2664	7.0127	7.0229
EA_G__LTBP2	6.4939	5.7345	6.5526	5.8484	5.7214	5.8612	5.9966	7.2573	9.4343	6.9893	5.5716	5.7214	6.0676	6.8141	6.828	6.5184	6.3254	6.36	8.5798	6.1362	8.6763	6.3948	6.1604	6.2484	8.5092	6.593	6.5464	5.7252	5.5235	6.3771	6.142	7.3028	6.7043	6.306	6.5798	6.8782	6.3072	6.3083	5.977	6.2503	6.0799
EA_G__CTNND2	5.4629	8.1316	5.8497	7.5316	6.6776	5.4046	7.6145	5.578	5.923	5.2439	7.9285	5.2685	7.2004	5.5369	5.2641	5.4163	7.6463	5.6685	5.1254	5.7386	8.1424	7.963	7.877	7.7465	5.4372	7.0886	5.2979	8.3406	8.2045	7.5643	7.5688	5.3627	5.7529	5.5902	6.5579	5.7347	5.943	5.4129	7.3165	6.9607	6.3814
EA_G__AGPS	8.9363	4.5517	9.653	7.2311	5.8532	8.6021	7.7053	9.7677	7.5441	8.9797	8.0721	7.7352	8.2133	10.1761	9.4607	8.6283	8.5532	9.0848	9.1475	8.4572	9.3307	3.0191	3.3336	8.3692	9.0361	7.3817	9.4937	5.9847	8.784	6.8236	5.0358	9.7549	8.9906	9.4369	8.3386	7.3149	7.8151	3.4863	7.9964	4.0977	5.1068
EA_G__COL4A2	6.36	6.061	6.9582	5.9927	5.6818	9.1358	5.6938	8.5657	5.8659	8.1435	5.706	5.736	8.5431	8.8082	7.6081	6.3498	6.3447	9.6397	9.1724	6.1702	9.4784	6.189	6.2593	5.9015	11.3453	6.2475	7.8284	5.8093	5.7943	6.9666	6.5292	6.5386	8.0359	6.3432	6.0159	6.3401	6.3543	6.1933	5.9988	6.2438	5.8257
EA_G__MFGE8	7.6741	6.2973	7.9092	5.5622	6.729	7.8529	5.5358	8.7195	9.3836	9.1562	5.2872	6.4602	8.088	6.5464	6.5045	7.0548	5.6676	7.9345	7.665	8.5882	8.5229	6.1542	6.729	6.9641	9.626	6.8217	8.7395	6.6203	6.5256	6.2627	6.3128	7.3457	8.2244	8.164	5.8954	6.711	7.0257	6.2964	8.3133	5.7129	6.0856
