Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Response	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	-1	-1	1	-1
U133A__RHOD	7.8747	5.2958	7.9209	6.4675	7.5568	5.1077	7.9489	5.7556	6.6789	8.1395	6.8909	8.2529	7.7422	7.4409	7.285	6.8871	6.6721	6.7316	5.5286	7.3222	8.2642	6.9058	5.7004	7.3765	6.1846	7.1356	10.2792	7.6147	5.486	5.0982	7.0881	5.0527	6.8992	7.3789	8.2248	8.4567	7.6569	6.3975	7.906
U133A__CAT	9.2728	8.6882	8.9651	8.6094	8.1768	7.6458	7.9778	7.1926	8.5442	9.183	8.3309	11.1759	8.5523	9.9741	8.1137	9.9591	7.7908	8.3007	7.9061	7.4298	7.812	9.1065	7.2563	8.7414	8.3873	9.0302	7.4691	8.3149	8.1271	8.2005	8.7364	8.0446	6.1542	10.075	8.6121	9.4779	9.0364	7.6033	7.5928
U133A__PSMB3	9.6802	9.084	9.8988	12.1363	9.6264	9.5618	10.306	8.8918	9.2269	9.1014	10.006	10.2436	9.5561	9.7906	9.2113	9.923	10.0025	9.3135	9.7381	8.6375	9.5798	9.9499	10.0309	9.6853	10.0956	10.8509	9.7682	9.7899	8.7196	9.5636	9.7851	9.9523	8.3181	8.917	8.9793	10.2048	11.8259	9.0869	9.9681
U133A__MFAP2	6.1012	6.6076	6.4087	5.9402	7.111	7.5045	5.7163	6.9391	8.4452	7.7932	6.2262	8.1355	7.0665	6.1253	6.7741	5.872	7.9716	6.0081	8.2035	5.8531	6.5901	7.7756	6.9779	6.299	6.5138	6.3103	6.1716	6.4924	6.7567	7.848	8.0483	6.2524	9.4332	5.8981	6.033	6.5117	6.0933	6.4525	6.9361
U133A__SYDE1	6.8379	7.2472	6.8609	7.0885	6.6727	8.0843	6.5162	7.3569	6.8825	6.6175	6.6774	6.5162	6.9342	6.5962	6.8248	6.8539	7.4273	8.6698	7.7618	7.0502	6.8468	6.2236	7.6436	6.8661	8.3824	6.3775	6.5334	6.6439	7.3526	7.8582	7.1119	8.1386	6.6154	6.164	6.431	6.8578	7.313	7.1023	6.6196
U133A__TOM1L1	7.9076	5.7186	6.2969	9.4773	7.1879	5.1145	6.9637	6.7397	4.7466	7.9732	5.146	5.9551	5.8162	5.9377	6.3062	6.4622	6.6798	6.1347	4.2894	7.0622	7.4272	7.1205	5.3791	7.2296	5.9639	8.1008	6.8372	7.168	5.5921	6.9032	5.8708	6.031	6.4239	7.0091	6.756	7.2706	7.6229	8.6175	7.7091
U133A__MREG	7.2904	7.4837	6.8632	7.3162	7.6224	4.1264	6.9158	4.9852	4.4452	7.6384	6.6941	7.6708	6.2989	5.9287	7.3828	6.2187	6.2332	6.664	4.6508	8.3801	8.8786	8.0033	5.5713	7.5852	5.3909	8.2337	7.7519	7.482	6.9532	4.3075	6.558	4.6489	4.8388	7.7298	7.2458	7.0424	8.2713	6.0785	6.4466
U133A__FN1	5.5508	8.2086	8.2103	5.0901	9.0318	10.9376	5.1521	5.7746	5.3775	8.8173	8.8456	4.7236	7.7597	5.8096	9.125	10.8297	11.166	5.7755	12.6523	9.0605	6.3942	8.9727	11.2772	6.6221	6.7443	6.9068	5.3011	4.931	7.9249	9.9495	11.5261	10.6074	6.9136	5.1375	6.0347	6.7769	9.6411	5.6355	5
U133A__C6orf211	4.7061	5.7621	5.6679	7.0185	8.9986	4.6285	6.9624	4.5967	4.1924	8.487	5.0896	6.0769	4.6395	5.7836	6.7831	4.2786	4.0272	5.9741	4.6184	6.7797	7.9113	8.0697	4.908	6.42	5.865	8.5915	6.0873	5.0652	5.1504	4.4327	4.8395	5.1406	4.7754	6.2025	7.0532	6.7713	6.982	4.5541	9.4202
U133A__IGFBP2	8.9994	6.5614	8.0793	8.4756	10.174	4.1337	8.2319	6.9756	5.0969	11.3152	6.6399	5.5755	7.4344	6.2061	6.7846	6.7353	5.7058	4.1339	5.3651	7.4161	8.4871	9.2672	6.523	6.9218	5.18	9.4817	8.7196	9.2216	5.7955	5.3561	5.6784	5.7516	6.6061	8.1112	7.7527	9.675	9.8774	7.0239	9.9643
U133A__BASP1	5.4356	5.7977	4.4396	10.6202	9.2038	11.5185	8.8654	6.594	9.1826	5.6244	6.3603	5.5235	8.6432	5.4185	9.2461	7.096	10.984	5.1029	10.982	9.543	11.1484	8.6087	11.8373	5.8638	9.7536	8.7157	5.3006	6.2352	9.4114	10.254	7.787	10.2463	6.6101	4.8086	5.856	5.2301	8.934	5.5732	5.2642
U133A__TSKU	11.0637	8.2421	8.5092	9.0798	8.5228	7.578	7.5767	7.5938	7.6168	8.2058	8.1601	8.241	8.0502	8.5889	7.7436	8.2928	8.165	6.5287	7.4395	8.035	8.24	8.9638	7.4804	8.8192	7.5084	9.0219	8.4862	8.7443	7.8671	7.6819	8.0746	7.4697	8.6837	8.4816	8.7885	7.7775	8.559	7.7132	7.2394
U133A__PFKFB3	6.4163	5.8115	6.0536	6.5643	8.0618	6.4057	5.4033	5.7092	4.2179	5.9599	5.4297	6.8708	5.8142	6.5936	6.17	5.7306	5.9454	7.4158	5.4595	5.3191	5.7956	6.0067	7.654	6.5726	5.85	5.5781	7.4072	5.907	5.1845	4.5678	5.6563	5.1913	4.7671	6.7484	7.6179	8.8019	8.5879	5.527	6.0006
U133A__PDLIM2	6.1838	6.4469	6.5686	5.0195	5.6124	8.445	5.1054	6.7985	7.5575	4.7108	6.3607	5.2325	5.6691	6.1512	6.3079	7.0536	6.8265	6.1954	8.6963	6.1059	5.2037	5.8817	6.625	6.3894	6.7859	4.9201	6.5696	4.5589	7.137	7.7536	6.8021	7.2215	5.3168	5.6906	4.947	5.8226	6.1853	6.1648	6.9082
U133A__FERMT2	6.0267	7.439	5.8723	5.3801	8.2001	9.8437	6.2531	6.9012	6.5681	6.2655	6.1023	4.3862	7.7149	6.2438	8.7037	9.2104	9.7082	8.4669	8.7483	8.2909	7.0989	6.4247	8.4146	6.1627	9.5633	6.3958	5.8793	7.5523	7.6505	8.7006	8.3695	8.7763	7.4012	8.3016	5.937	7.0412	7.3012	4.5512	7.3271
U133A__PITX1	9.8753	7.5732	7.0835	7.034	4.5147	6.6076	8.178	5.4193	6.9945	6.0236	7.476	7.629	9.1927	7.9791	6.757	7.7254	6.4763	7.7318	6.1391	6.012	5.5115	5.7696	5.6804	6.1627	6.162	5.8575	9.6044	6.2776	5.9408	5.1925	6.3959	6.8659	5.0373	7.468	8.2732	7.2836	7.4338	6.9897	7.3591
U133A__TSPYL1	7.1208	6.83	8.2478	6.8499	7.5148	6.8558	6.6155	6.3823	6.2805	7.2393	6.7611	6.3812	7.6203	7.1452	9.9714	7.4672	6.6912	6.8775	6.14	6.7769	7.2514	7.9883	6.4733	7.0354	6.9656	8.3367	7.0077	8.116	6.3896	6.688	6.094	7.0528	7.2503	7.8804	7.8928	7.6083	8.0874	5.4603	7.6037
U133A__HOXB2	6.0505	5.9357	6.2883	6.0159	6.7451	6.7829	6.0399	6.2953	5.893	6.4622	6.1373	6.8592	6.0035	7.0432	6.559	6.0844	6.9561	6.9785	6.4968	6.0448	6.3047	6.222	6.1531	8.0353	5.9345	6.3016	7.5786	7.0712	5.9492	6.2154	5.8979	5.7417	6.023	6.5936	8.0069	7.8088	7.6081	6.018	5.7583
U133A__NR2F2	3.8546	3.9071	7.786	6.5484	6.9842	7.5445	3.0831	5.2905	3.3799	5.4746	7.2639	6.7675	4.2238	6.2959	7.5495	7.0903	6.3474	6.6617	5.8807	6.2814	8.5361	7.1223	5.9595	8.1206	7.9019	7.1992	6.5105	7.5131	3.6811	6.3605	5.5146	5.5978	6.3304	7.0002	5.6772	7.5591	6.7163	6.4496	7.0572
U133A__FXYD3	11.5397	11.0245	8.0183	10.1672	10.0777	5.6784	10.1874	10.7614	6.2523	10.0586	7.166	10.7566	11.6944	10.7079	9.3959	11.2081	6.987	11.426	6.3006	7.5367	10.2466	10.2571	5.9241	11.9506	6.3403	11.0188	11.5663	10.5882	10.2691	6.2193	8.8516	6.3659	10.3356	11.292	11.1506	8.8209	11.6832	10.5311	10.7219
U133A__SHANK2	7.3481	5.9045	4.943	7.6843	6.9359	3.9882	5.1612	5.641	5.3585	5.1934	4.0531	4.7244	4.8992	5.345	6.5754	4.4562	5.1162	6.8101	3.9503	5.2678	5.5006	7.2976	3.8321	6.9453	4.2847	7.5141	6.359	7.3884	5.3379	3.9945	3.8673	4.0287	6.3054	7.4714	6.2082	6.502	6.8877	6.5888	7.1964
U133A__PCTP	6.8289	5.8709	6.6213	8.1664	6.5612	5.1232	5.3802	9.315	5.6513	6.7262	7.3226	6.3297	6.1024	7.302	5.2925	6.4219	7.3253	7.702	5.4234	6.3381	6.567	6.1451	7.3843	7.1665	5.6885	6.5636	6.578	5.4163	5.4077	6.0721	6.2962	6.41	6.199	7.0656	6.584	6.8001	6.5245	6.6801	6.402
U133A__LASP1	9.5381	8.8228	9.664	11.8925	9.0713	9.1628	9.3673	8.5106	8.657	8.8387	8.7288	9.609	9.423	9.7487	9.9354	8.9098	9.4553	9.1961	8.8766	7.5227	9.3005	9.6931	9.5261	8.2583	9.5882	11.114	9.393	9.1818	8.5311	7.9899	9.1735	9.2861	8.7128	8.7215	7.7283	9.741	10.3033	8.6075	9.0406
U133A__IL17RB	7.8873	5.2466	6.0934	6.843	6.2471	5.4904	7.3323	7.4661	7.126	7.2657	7.2222	5.3553	6.507	5.8397	5.6375	6.1953	5.9681	6.8122	5.8206	6.4179	5.8688	6.2372	5.2065	7.0024	5.0123	8.7116	8.1319	6.924	5.5917	6.0384	5.6864	4.3868	5.6571	6.3158	5.6092	6.6666	5.8909	6.2496	7.187
U133A__C10orf116	9.1902	8.2899	5.318	9.178	8.9706	4.472	9.695	10.0032	4.7791	9.3951	5.1718	8.9521	4.3801	5.2636	9.8931	6.1048	6.8811	4.7923	4.7919	6.3825	5.6946	10.1961	4.8802	11.1909	5.2037	11.2659	10.0249	6.4343	9.0689	5.2127	7.5886	5.4465	4.9414	8.3863	10.4616	9.125	9.852	9.5303	10.8611
U133A__S100A4	8.2788	9.1945	5.5449	6.979	6.0435	6.8913	8.9847	11.7528	8.2919	5.0293	6.0555	6.2925	8.4597	5.8536	9.2656	8.6688	6.4832	7.1612	8.8848	6.2022	5.6404	5.3011	8.5526	11.2909	5.8488	8.4842	9.7073	6.064	10.4085	11.1483	6.3436	10.0084	7.4983	8.2858	8.0744	7.2883	8.4956	7.1827	5.8694
U133A__CDH1	9.4054	3.1026	9.7731	10.1506	10.8025	2.7451	7.2616	8.8869	7.6506	10.3047	8.1115	8.7079	9.9294	9.3213	2.9912	9.3955	7.3494	9.9431	3.1604	9.7553	10.3314	4.8896	2.9383	10.1819	3.7691	10.7292	10.1856	5.9099	3.9307	3.1058	9.2079	3.5212	10.1757	10.4251	9.7177	9.7436	10.2468	10.6202	10.3636
U133A__TMEM97	7.9988	7.4968	7.8134	8.0862	8.2533	8.169	8.1593	6.9567	8.4639	6.6066	8.3934	7.6408	6.7473	7.9736	7.4076	7.1745	7.9142	7.8347	7.7135	8.5816	8.5359	9.5737	7.8827	8.5164	8.8979	7.8895	7.5503	8.4304	7.6014	6.1747	7.2433	7.5153	7.243	10.8166	6.1129	8.4702	9.4899	6.622	8.3972
U133A__LIMK2	6.4489	6.9251	6.2176	5.6237	5.9082	4.3863	6.379	6.7593	5.2987	6.1008	7.0898	5.5608	6.575	5.4733	6.9285	6.7609	4.577	6.4286	4.5601	4.7025	4.7064	5.6509	4.1801	6.7532	5.2542	7.2289	6.5692	8.0431	6.2436	4.3	5.0493	4.5316	6.0801	8.9081	8.3688	6.7559	6.8336	6.9034	7.3101
U133A__HIPK1	6.3184	6.7376	7.8447	5.9701	6.7472	5.8967	7.4766	5.5297	5.3691	6.4174	5.3959	6.2966	6.9135	6.0831	6.1892	6.1685	7.732	7.5153	5.387	9.159	8.6944	6.9556	5.597	5.5219	7.5467	6.6465	6.821	6.4256	6.0304	6.1139	5.682	5.5594	6.6221	7.3452	6.9817	5.5613	8.7591	6.2698	6.6961
U133A__MEGF9	6.1887	5.2454	5.728	7.1921	7.8359	5.352	6.5592	5.4416	7.4246	8.1128	5.4149	5.8697	5.8965	5.6407	5.7681	5.6285	6.0475	6.4887	5.5942	7.7911	6.5321	7.1962	5.0869	7.0854	5.5495	9.258	7.1866	6.6597	5.7238	5.1876	5.0277	5.331	6.8868	6.9558	6.8659	6.6887	6.5666	6.1345	6.9286
U133A__MGP	12.1053	6.3765	8.7229	7.8302	11.7244	4.593	5.0297	8.0043	10.5701	10.3703	9.869	4.3868	10.5266	9.7706	7.2914	9.9278	11.0247	11.2731	7.6034	5.2052	6.312	6.4646	4.8316	6.8136	4.3612	11.6965	12.0404	8.1548	5.2376	5.9889	5.0804	4.5724	4.3582	11.5397	4.6031	11.7367	11.0208	6.3077	6.9077
U133A__ESR1	6.6831	4.5396	4.5822	6.3976	9.5319	4.5782	6.6629	4.3235	4.353	8.2688	4.2264	4.7002	5.0748	4.3154	4.4719	4.0143	4.271	4.5688	4.0522	6.4113	7.7469	9.7696	4.5068	6.1899	4.216	8.2838	6.551	4.4076	4.7332	4.2618	4.2987	3.6143	4.1637	4.8123	6.8369	7.3126	6.7535	5.0044	7.8658
U133A__HOXB7	5.175	4.8873	7.3901	9.0118	5.6786	6.3284	4.8234	5.6419	4.8382	6.5724	6.2392	7.5758	6.5386	5.9827	5.4267	4.3327	6.2577	7.0757	4.8748	5.8235	6.2985	4.8674	5.022	5.732	4.5781	5.8222	6.5039	4.7583	4.7123	4.8437	4.8257	4.967	5.1662	5.7947	5.9603	5.1748	7.573	5.6129	7.0481
U133A__HSPB8	7.1855	6.051	8.3424	6.117	10.5584	4.8732	8.9372	5.2653	5.2554	9.9574	5.3779	7.1384	7.7295	5.5586	5.7058	5.2302	6.0879	4.9705	7.4722	5.9505	7.092	7.9963	5.6915	7.4217	5.354	9.502	7.0711	5.3281	5.3147	5.3216	5.8513	6.7961	5.3147	7.2769	8.4231	7.8393	9.15	5.4253	7.0301
U133A__CEBPD	6.6929	8.6335	8.0005	6.0731	7.3742	9.5029	6.3522	8.0968	9.7249	7.1484	7.2111	7.8098	8.6922	7.3539	6.9569	9.2087	8.8963	8.6788	6.0953	6.5099	7.0844	6.2396	8.7538	7.4876	5.9531	6.0972	6.213	6.2153	6.6089	8.2928	8.4856	8.7118	7.0693	6.7231	5.3927	7.6899	7.834	7.6569	6.9549
U133A__CBR1	4.6632	8.0566	7.6891	5.0839	5.9771	8.1128	6.1108	7.0953	6.9501	5.0824	7.8906	8.3527	6.8649	4.8263	5.977	7.2162	6.746	7.0213	7.284	7.2775	6.5636	4.8918	7.3525	5.6315	6.639	4.8369	6.4233	4.6356	7.4491	8.3041	7.4609	7.6399	5.8024	6.1262	6.1997	7.0802	7.7375	4.251	4.3691
U133A__GATA3	4.3432	3.6303	5.3574	5.039	9.974	4.1358	8.5593	2.9041	5.2215	8.0058	4.0984	4.9866	4.7334	5.0131	7.9089	3.0972	5.915	5.4572	3.2756	8.2784	9.0129	8.8407	2.9786	7.4635	3.0718	7.1761	6.9304	9.0051	4.2017	3.2494	3.2905	2.7796	8.2158	5.6253	7.0477	8.5736	7.9187	6.4257	8.156
U133A__GSTM3	8.5295	9.9259	4.9703	9.4319	6.9494	8.1387	11.2723	7.3368	5.4105	9.6692	8.0063	8.8447	9.2218	7.8898	6.2024	9.0328	10.1601	8.6205	6.615	8.9141	10.139	11.697	9.2361	9.8598	8.5632	10.802	10.9899	4.8628	10.3404	9.0037	7.5544	5.2365	5.819	10.9552	11.8676	11.191	6.6298	5.4191	4.9216
U133A__GCLC	5.843	7.7352	8.5104	7.0728	7.3417	4.4612	8.2977	6.4867	6.2695	7.3886	7.0978	10.3234	7.6686	8.2588	7.4149	7.2031	7.159	7.8009	7.0854	7.2652	7.0561	7.2205	6.7749	5.4782	7.1358	7.9446	7.7615	7.1739	6.5993	7.1532	7.3949	6.4673	5.7956	10.6962	8.8522	7.1964	6.587	5.5308	6.9443
U133A__IGFBP5	11.2847	8.6852	11.5084	11.7481	11.5887	6.1922	12.1021	6.8264	6.4959	9.6121	5.288	4.8427	9.2046	5.4966	11.1816	7.78	9.9612	5.5974	5.609	5.3545	8.3505	5.423	4.852	10.1337	5.0172	10.895	11.2849	11.5891	8.5214	5.4366	4.9226	4.9351	6.1866	10.0476	8.988	10.8465	11.82	8.0394	6.0761
U133A__PLEKHF2	7.8227	5.5542	5.4206	8.353	9.5772	5.3539	7.7758	6.2048	6.0169	8.5369	6.5492	6.6429	8.251	6.1642	9.5057	6.5501	5.6869	6.6621	5.3134	7.6518	7.2111	8.3373	5.1421	7.3073	5.4357	9.0386	6.3531	8.0942	4.8166	4.8152	4.6651	5.4296	6.1804	9.5436	9.1234	7.8132	8.0893	8.9253	8.4682
U133A__CAPG	5.5436	6.09	6.0747	5.3709	7.3148	8.3836	5.7225	7.9746	5.6088	5.5312	7.3005	6.7155	9.1021	6.3692	7.1039	6.072	8.3187	9.6081	9.0181	6.5195	6.2756	5.7657	9.0276	6.0225	8.7818	6.1538	8.8725	7.2494	7.4471	10.9442	8.9883	6.6338	5.9754	7.3477	5.5005	7.4246	7.8751	6.1978	5.8745
U133A__ACSL1	5.8954	8.2165	6.9153	8.658	6.2343	5.1716	7.2737	7.9344	5.8146	6.185	8.0636	6.2	8.2443	6.2225	6.7455	5.5297	7.044	8.7631	4.7826	4.917	6.1018	6.4659	5.6861	7.0502	5.928	7.5073	7.6861	8.5253	6.84	4.6924	7.4148	6.8998	6.3058	9.291	8.5472	6.3515	8.1543	5.7848	5.8106
U133A__PRKRIR	9.1253	7.7476	7.8076	9.338	7.918	7.5965	6.9452	7.0352	8.6927	8.1006	7.8564	8.7561	7.6003	8.2642	8.4684	7.7516	7.5375	8.1211	7.1304	8.2839	7.9468	10.7632	6.8576	8.5159	8.0769	7.458	7.2631	8.25	7.5467	6.8547	8.0119	7.9799	7.1922	7.8581	10.7226	7.8441	7.7156	6.7416	7.6098
U133A__PKP1	5.6185	5.4542	5.1491	5.8326	6.1498	5.2848	5.2597	7.7467	9.3023	5.4739	6.978	8.1395	7.7906	5.5253	5.9841	5.1287	5.9929	8.6629	5.834	6.2676	5.9481	5.434	5.5739	5.8193	5.0695	5.8165	8.6627	5.6349	5.8531	5.6921	7.6646	5.5444	7.8001	5.6862	5.5104	5.5428	5.1191	5.8114	5.4465
U133A__FAH	6.3218	6.4607	6.6099	5.3049	6.5322	5.6806	6.876	5.4625	4.7189	7.7151	6.091	6.0566	5.459	6.598	5.7596	6.7725	6.6123	5.941	5.7228	5.4481	5.8112	7.437	6.7586	6.7689	6.2218	6.0433	8.5933	6.8603	6.9006	7.0321	6.5066	6.389	5.333	7.7886	8.0842	6.8366	6.6268	7.8526	6.2868
U133A__DUSP6	9.086	4.5862	4.7356	7.2517	5.9772	4.8545	3.8179	3.2318	4.2026	3.781	5.2299	8.0553	4.5799	7.6182	4.4033	4.5763	3.9989	3.4463	6.0844	3.8725	4.1192	7.7835	5.8583	8.4975	9.3144	6.7839	6.3629	7.4639	3.4721	4.239	6.1233	5.2699	7.8927	10.078	10.1408	5.8571	6.0751	3.7037	3.6122
U133A__SLC9A3R1	9.519	9.6155	8.3819	9.3381	11.1179	7.3427	10.3084	7.7895	7.6797	11.4694	8.4963	8.6198	9.0035	8.2239	9.0584	8.1738	7.8626	8.8965	7.1743	9.7706	10.4869	10.1918	6.8074	8.9042	7.6842	11.736	8.9875	10.9463	9.4829	6.4568	7.3574	6.9491	9.7921	9.1212	9.2263	10.2388	10.5344	10.2528	11.1031
U133A__SC4MOL	6.5171	6.5786	7.7464	8.3085	7.3617	7.4395	7.4458	6.4389	8.954	6.4917	9.1533	7.4509	7.0222	6.7823	8.1324	7.125	8.7294	9.2114	8.0288	7.0404	7.5004	9.0774	7.376	7.5698	8.754	7.82	9.4736	8.5153	6.9312	6.2572	8.6736	7.0867	8.3981	9.7021	7.4237	6.2246	8.4562	6.5214	8.3066
U133A__CITED2	6.5982	7.7415	6.0367	6.6171	6.2217	8.6066	6.6819	8.129	5.4857	5.8681	6.4711	5.6471	7.2761	5.0942	9.6672	5.0741	7.2485	5.5668	7.7101	6.7048	7.0532	7.0748	6.3869	7.4172	7.5293	6.8764	6.7352	7.2716	8.0474	7.6179	4.1856	7.6259	7.8132	7.6703	8.3585	6.9528	9.1731	8.0739	6.485
